p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
-4.499999806284904480e-03,-1.300000003539025784e-03,3.500000108033418655e-03,6.399999838322401047e-03,-4.399999976158142090e-03,4.499999806284904480e-03,1.001799941062927246e+00,9.940999746322631836e-01,9.922000169754028320e-01,9.643999934196472168e-01,7.100000046193599701e-03
-5.799999926239252090e-03,-3.500000108033418655e-03,1.000000047497451305e-03,4.699999932199716568e-03,-3.000000142492353916e-04,2.799999900162220001e-03,9.983000159263610840e-01,9.926999807357788086e-01,9.933999776840209961e-01,9.690999984741210938e-01,4.900000058114528656e-03
-5.299999844282865524e-03,-2.600000007078051567e-03,4.100000020116567612e-03,7.000000216066837311e-03,1.500000013038516045e-03,7.000000216066837311e-03,9.998999834060668945e-01,9.923999905586242676e-01,9.925000071525573730e-01,9.664000272750854492e-01,5.400000140070915222e-03
-6.699999794363975525e-03,-1.900000032037496567e-03,0.000000000000000000e+00,1.059999968856573105e-02,4.100000020116567612e-03,1.030000019818544388e-02,1.000599980354309082e+00,9.897000193595886230e-01,9.904999732971191406e-01,9.656000137329101562e-01,6.599999964237213135e-03
-7.699999958276748657e-03,3.999999898951500654e-04,-1.599999959580600262e-03,1.109999977052211761e-02,2.400000113993883133e-03,6.399999838322401047e-03,1.000000000000000000e+00,9.894999861717224121e-01,9.911999702453613281e-01,9.653999805450439453e-01,3.199999919161200523e-03
-4.999999888241291046e-03,2.199999988079071045e-03,-2.600000007078051567e-03,9.600000455975532532e-03,1.500000013038516045e-03,8.000000379979610443e-03,9.976000189781188965e-01,9.873999953269958496e-01,9.915000200271606445e-01,9.696999788284301758e-01,6.699999794363975525e-03
-4.600000102072954178e-03,2.300000051036477089e-03,-1.799999969080090523e-03,1.020000036805868149e-02,1.599999959580600262e-03,8.399999700486660004e-03,9.957000017166137695e-01,9.890000224113464355e-01,9.914000034332275391e-01,9.690999984741210938e-01,5.499999970197677612e-03
-3.899999894201755524e-03,4.100000020116567612e-03,-4.699999932199716568e-03,1.099999994039535522e-02,-2.099999925121665001e-03,7.000000216066837311e-03,9.947999715805053711e-01,9.872000217437744141e-01,9.927999973297119141e-01,9.696999788284301758e-01,4.999999888241291046e-03
-2.499999944120645523e-03,4.499999806284904480e-03,-7.100000046193599701e-03,5.900000222027301788e-03,-1.599999959580600262e-03,5.400000140070915222e-03,9.945999979972839355e-01,9.904000163078308105e-01,9.890999794006347656e-01,9.672999978065490723e-01,8.399999700486660004e-03
-6.999999750405550003e-04,2.799999900162220001e-03,-7.400000002235174179e-03,3.400000045076012611e-03,-5.599999800324440002e-03,3.400000045076012611e-03,9.973999857902526855e-01,9.934999942779541016e-01,9.866999983787536621e-01,9.624999761581420898e-01,9.899999946355819702e-03
1.900000032037496567e-03,-1.900000032037496567e-03,-5.299999844282865524e-03,2.099999925121665001e-03,-5.299999844282865524e-03,3.100000089034438133e-03,9.968000054359436035e-01,9.911000132560729980e-01,9.879999756813049316e-01,9.610999822616577148e-01,1.209999993443489075e-02
1.999999949475750327e-04,-2.799999900162220001e-03,-1.599999959580600262e-03,3.000000026077032089e-03,-3.199999919161200523e-03,1.900000032037496567e-03,9.962999820709228516e-01,9.914000034332275391e-01,9.854999780654907227e-01,9.614999890327453613e-01,1.400000043213367462e-02
8.999999845400452614e-04,-3.700000001117587090e-03,6.000000284984707832e-04,1.300000003539025784e-03,-8.999999845400452614e-04,1.399999950081110001e-03,9.940000176429748535e-01,9.940000176429748535e-01,9.855999946594238281e-01,9.584000110626220703e-01,1.150000002235174179e-02
6.999999750405550003e-04,-2.099999925121665001e-03,7.999999797903001308e-04,8.999999845400452614e-04,-4.100000020116567612e-03,2.499999944120645523e-03,9.973000288009643555e-01,9.944000244140625000e-01,9.873999953269958496e-01,9.591000080108642578e-01,9.899999946355819702e-03
-6.500000134110450745e-03,3.999999898951500654e-04,-1.300000003539025784e-03,1.000000047497451305e-03,-1.399999950081110001e-03,2.199999988079071045e-03,9.980000257492065430e-01,9.963999986648559570e-01,9.883000254631042480e-01,9.610999822616577148e-01,8.899999782443046570e-03
-5.400000140070915222e-03,4.000000189989805222e-03,3.999999898951500654e-04,-3.000000142492353916e-04,1.200000056996941566e-03,6.000000284984707832e-04,1.000399947166442871e+00,9.950000047683715820e-01,9.860000014305114746e-01,9.616000056266784668e-01,5.299999844282865524e-03
-5.900000222027301788e-03,5.700000096112489700e-03,-5.000000237487256527e-04,-4.999999888241291046e-03,-7.999999797903001308e-04,3.000000142492353916e-04,1.007500052452087402e+00,9.962999820709228516e-01,9.876000285148620605e-01,9.652000069618225098e-01,-3.999999898951500654e-04
-5.900000222027301788e-03,7.400000002235174179e-03,-1.300000003539025784e-03,-4.800000227987766266e-03,-6.999999750405550003e-04,-2.700000070035457611e-03,1.007099986076354980e+00,9.934999942779541016e-01,9.894999861717224121e-01,9.697999954223632812e-01,6.999999750405550003e-04
-4.900000058114528656e-03,6.200000178068876266e-03,2.600000007078051567e-03,-4.300000146031379700e-03,-3.999999898951500654e-04,-1.200000056996941566e-03,1.006999969482421875e+00,9.937999844551086426e-01,9.878000020980834961e-01,9.722999930381774902e-01,0.000000000000000000e+00
-5.400000140070915222e-03,5.299999844282865524e-03,1.900000032037496567e-03,-5.599999800324440002e-03,-1.799999969080090523e-03,1.000000047497451305e-03,1.005900025367736816e+00,9.976000189781188965e-01,9.891999959945678711e-01,9.728999733924865723e-01,-9.999999747378751636e-05
-6.200000178068876266e-03,1.700000022538006306e-03,2.600000007078051567e-03,-3.899999894201755524e-03,-2.799999900162220001e-03,5.000000237487256527e-04,1.005499958992004395e+00,1.003299951553344727e+00,9.860000014305114746e-01,9.720000028610229492e-01,-1.900000032037496567e-03
-4.399999976158142090e-03,4.300000146031379700e-03,2.700000070035457611e-03,-5.499999970197677612e-03,-2.199999988079071045e-03,-9.999999747378751636e-05,1.005699992179870605e+00,1.000699996948242188e+00,9.901000261306762695e-01,9.743000268936157227e-01,-1.000000047497451305e-03
-4.100000020116567612e-03,3.500000108033418655e-03,1.799999969080090523e-03,-5.799999926239252090e-03,-2.600000007078051567e-03,2.700000070035457611e-03,1.003800034523010254e+00,1.001399993896484375e+00,9.869999885559082031e-01,9.743999838829040527e-01,9.999999747378751636e-05
-3.599999938160181046e-03,2.300000051036477089e-03,1.599999959580600262e-03,-1.020000036805868149e-02,-3.999999898951500654e-04,5.100000184029340744e-03,1.004699945449829102e+00,1.000000000000000000e+00,9.890999794006347656e-01,9.764000177383422852e-01,8.999999845400452614e-04
-1.900000032037496567e-03,-6.999999750405550003e-04,1.399999950081110001e-03,-1.130000036209821701e-02,-2.099999925121665001e-03,7.999999797903001308e-04,1.006299972534179688e+00,9.968000054359436035e-01,9.873999953269958496e-01,9.743000268936157227e-01,7.999999797903001308e-04
-4.300000146031379700e-03,-5.900000222027301788e-03,2.700000070035457611e-03,-9.999999776482582092e-03,-2.300000051036477089e-03,-7.999999797903001308e-04,1.006700038909912109e+00,9.987999796867370605e-01,9.884999990463256836e-01,9.753999710083007812e-01,-5.000000237487256527e-04
-3.999999898951500654e-04,-6.300000008195638657e-03,2.499999944120645523e-03,-1.009999960660934448e-02,-2.899999963119626045e-03,-2.199999988079071045e-03,1.008399963378906250e+00,1.000800013542175293e+00,9.883000254631042480e-01,9.728000164031982422e-01,7.999999797903001308e-04
-4.499999806284904480e-03,-5.599999800324440002e-03,2.099999925121665001e-03,-1.090000011026859283e-02,-3.299999982118606567e-03,-5.799999926239252090e-03,1.005100011825561523e+00,1.002099990844726562e+00,9.869999885559082031e-01,9.724000096321105957e-01,1.200000056996941566e-03
-6.399999838322401047e-03,-2.199999988079071045e-03,0.000000000000000000e+00,-1.070000045001506805e-02,-3.000000026077032089e-03,-4.900000058114528656e-03,1.003600001335144043e+00,1.002200007438659668e+00,9.883999824523925781e-01,9.718999862670898438e-01,3.500000108033418655e-03
-9.100000374019145966e-03,-1.999999949475750327e-04,6.000000284984707832e-04,-1.090000011026859283e-02,-5.499999970197677612e-03,-1.599999959580600262e-03,1.004299998283386230e+00,1.003800034523010254e+00,9.894000291824340820e-01,9.739000201225280762e-01,4.399999976158142090e-03
-7.199999876320362091e-03,2.300000051036477089e-03,1.999999949475750327e-04,-1.240000035613775253e-02,-7.699999958276748657e-03,-3.999999898951500654e-04,1.003399968147277832e+00,1.003000020980834961e+00,9.883000254631042480e-01,9.720000028610229492e-01,4.199999850243330002e-03
-2.700000070035457611e-03,1.099999994039535522e-03,-5.000000237487256527e-04,-1.240000035613775253e-02,-5.900000222027301788e-03,1.500000013038516045e-03,1.003999948501586914e+00,1.002500057220458984e+00,9.847000241279602051e-01,9.684000015258789062e-01,4.800000227987766266e-03
-3.599999938160181046e-03,8.999999845400452614e-04,9.999999747378751636e-05,-1.150000002235174179e-02,-1.599999959580600262e-03,3.400000045076012611e-03,1.002599954605102539e+00,1.001099944114685059e+00,9.864000082015991211e-01,9.695000052452087402e-01,3.800000064074993134e-03
2.600000007078051567e-03,-2.600000007078051567e-03,-6.999999750405550003e-04,-7.400000002235174179e-03,-3.000000026077032089e-03,5.299999844282865524e-03,1.003000020980834961e+00,1.001000046730041504e+00,9.887999892234802246e-01,9.692999720573425293e-01,6.699999794363975525e-03
6.999999750405550003e-04,-1.300000003539025784e-03,3.000000142492353916e-04,-8.899999782443046570e-03,-3.299999982118606567e-03,4.100000020116567612e-03,9.961000084877014160e-01,1.000399947166442871e+00,9.879999756813049316e-01,9.664999842643737793e-01,4.999999888241291046e-03
-9.999999747378751636e-05,-6.000000284984707832e-04,-5.000000237487256527e-04,-8.100000210106372833e-03,-7.300000172108411789e-03,4.699999932199716568e-03,9.965000152587890625e-01,1.000200033187866211e+00,9.855999946594238281e-01,9.700999855995178223e-01,3.100000089034438133e-03
3.599999938160181046e-03,3.500000108033418655e-03,6.000000284984707832e-04,-1.080000028014183044e-02,-8.000000379979610443e-03,6.300000008195638657e-03,9.965000152587890625e-01,9.998000264167785645e-01,9.876000285148620605e-01,9.739000201225280762e-01,1.000000047497451305e-03
2.000000094994902611e-03,4.000000189989805222e-03,-1.799999969080090523e-03,-7.400000002235174179e-03,-9.100000374019145966e-03,7.300000172108411789e-03,9.941999912261962891e-01,9.980000257492065430e-01,9.896000027656555176e-01,9.731000065803527832e-01,4.000000189989805222e-03
2.499999944120645523e-03,6.800000090152025223e-03,-2.400000113993883133e-03,-6.200000178068876266e-03,-7.300000172108411789e-03,8.200000040233135223e-03,9.975000023841857910e-01,9.973999857902526855e-01,9.921000003814697266e-01,9.767000079154968262e-01,5.700000096112489700e-03
2.400000113993883133e-03,4.499999806284904480e-03,1.500000013038516045e-03,-5.799999926239252090e-03,-7.300000172108411789e-03,7.899999618530273438e-03,9.995999932289123535e-01,9.925000071525573730e-01,9.883999824523925781e-01,9.785000085830688477e-01,3.599999938160181046e-03
2.499999944120645523e-03,6.599999964237213135e-03,2.899999963119626045e-03,-2.000000094994902611e-03,-4.100000020116567612e-03,8.799999952316284180e-03,9.994999766349792480e-01,9.933999776840209961e-01,9.876000285148620605e-01,9.764000177383422852e-01,2.199999988079071045e-03
4.199999850243330002e-03,8.700000122189521790e-03,-8.999999845400452614e-04,-1.900000032037496567e-03,-5.100000184029340744e-03,1.009999960660934448e-02,9.994999766349792480e-01,9.926000237464904785e-01,9.921000003814697266e-01,9.736999869346618652e-01,4.399999976158142090e-03
4.600000102072954178e-03,8.600000292062759399e-03,2.000000094994902611e-03,-2.000000094994902611e-03,-6.399999838322401047e-03,9.100000374019145966e-03,1.001999974250793457e+00,9.896000027656555176e-01,9.909999966621398926e-01,9.732000231742858887e-01,1.399999950081110001e-03
6.200000178068876266e-03,6.300000008195638657e-03,3.800000064074993134e-03,8.999999845400452614e-04,-4.699999932199716568e-03,6.399999838322401047e-03,1.000900030136108398e+00,9.911000132560729980e-01,9.951000213623046875e-01,9.693999886512756348e-01,3.899999894201755524e-03
1.700000022538006306e-03,5.100000184029340744e-03,4.000000189989805222e-03,2.700000070035457611e-03,-7.199999876320362091e-03,3.500000108033418655e-03,1.001799941062927246e+00,9.908000230789184570e-01,9.918000102043151855e-01,9.674999713897705078e-01,1.399999950081110001e-03
-3.999999898951500654e-04,4.600000102072954178e-03,6.699999794363975525e-03,3.100000089034438133e-03,-4.499999806284904480e-03,3.999999898951500654e-04,1.001099944114685059e+00,9.880999922752380371e-01,9.933000206947326660e-01,9.682000279426574707e-01,6.099999882280826569e-03
-3.299999982118606567e-03,3.100000089034438133e-03,6.000000052154064178e-03,5.400000140070915222e-03,-4.800000227987766266e-03,7.999999797903001308e-04,1.003399968147277832e+00,9.915999770164489746e-01,9.922000169754028320e-01,9.711999893188476562e-01,3.100000089034438133e-03
-1.900000032037496567e-03,4.600000102072954178e-03,2.499999944120645523e-03,2.499999944120645523e-03,-6.800000090152025223e-03,1.599999959580600262e-03,1.001500010490417480e+00,9.894000291824340820e-01,9.926999807357788086e-01,9.685999751091003418e-01,1.500000013038516045e-03
-6.000000052154064178e-03,5.499999970197677612e-03,4.499999806284904480e-03,3.199999919161200523e-03,-1.500000013038516045e-03,1.200000056996941566e-03,1.004999995231628418e+00,9.915000200271606445e-01,9.872000217437744141e-01,9.721999764442443848e-01,2.099999925121665001e-03
-3.899999894201755524e-03,5.900000222027301788e-03,4.800000227987766266e-03,-8.999999845400452614e-04,3.000000026077032089e-03,1.399999950081110001e-03,1.004699945449829102e+00,9.908000230789184570e-01,9.905999898910522461e-01,9.735000133514404297e-01,4.300000146031379700e-03
-6.000000052154064178e-03,6.000000052154064178e-03,3.199999919161200523e-03,-2.899999963119626045e-03,1.399999950081110001e-03,2.700000070035457611e-03,1.003200054168701172e+00,9.922999739646911621e-01,9.901999831199645996e-01,9.742000102996826172e-01,4.600000102072954178e-03
-6.599999964237213135e-03,1.150000002235174179e-02,2.400000113993883133e-03,-2.199999988079071045e-03,2.199999988079071045e-03,-7.999999797903001308e-04,1.002099990844726562e+00,9.916999936103820801e-01,9.909999966621398926e-01,9.726999998092651367e-01,3.299999982118606567e-03
-5.100000184029340744e-03,8.700000122189521790e-03,3.800000064074993134e-03,-5.700000096112489700e-03,0.000000000000000000e+00,-6.000000284984707832e-04,1.000800013542175293e+00,9.934999942779541016e-01,9.951000213623046875e-01,9.757000207901000977e-01,-1.599999959580600262e-03
-7.499999832361936569e-03,6.800000090152025223e-03,3.100000089034438133e-03,-8.100000210106372833e-03,-6.000000284984707832e-04,-2.000000094994902611e-03,9.998000264167785645e-01,9.948999881744384766e-01,9.984999895095825195e-01,9.761000275611877441e-01,-3.199999919161200523e-03
-4.100000020116567612e-03,6.000000052154064178e-03,4.199999850243330002e-03,-5.400000140070915222e-03,-3.700000001117587090e-03,1.200000056996941566e-03,9.986000061035156250e-01,9.930999875068664551e-01,9.984999895095825195e-01,9.720000028610229492e-01,-2.000000094994902611e-03
-2.400000113993883133e-03,4.100000020116567612e-03,3.500000108033418655e-03,-6.200000178068876266e-03,-4.300000146031379700e-03,3.000000142492353916e-04,9.976999759674072266e-01,9.973999857902526855e-01,1.000599980354309082e+00,9.739999771118164062e-01,-4.499999806284904480e-03
-6.999999750405550003e-04,9.100000374019145966e-03,2.400000113993883133e-03,-7.199999876320362091e-03,-3.800000064074993134e-03,-1.500000013038516045e-03,9.955999851226806641e-01,9.958999752998352051e-01,9.959999918937683105e-01,9.745000004768371582e-01,3.999999898951500654e-04
6.999999750405550003e-04,4.000000189989805222e-03,-9.999999747378751636e-05,-5.900000222027301788e-03,-5.400000140070915222e-03,5.000000237487256527e-04,1.000699996948242188e+00,9.991999864578247070e-01,9.954000115394592285e-01,9.776999950408935547e-01,2.799999900162220001e-03
6.000000052154064178e-03,3.599999938160181046e-03,1.200000056996941566e-03,-7.799999788403511047e-03,-4.100000020116567612e-03,2.799999900162220001e-03,1.002799987792968750e+00,9.968000054359436035e-01,9.961000084877014160e-01,9.772999882698059082e-01,8.999999845400452614e-04
